Device Type,Weight,Size,Resolution,PPI,Ethernet,Speed,Generation,Solid State Drive,Laptop Brand,Price,OS,Warranty,Touch,Anti Glare Screen,Camera,Optical Drive,Processor,Brand,RAM,USB Type-C,USB 3.0,USB 2.0,Max Speed
Netbook,2.62,15.6,1920 x 1080 pixels,141,1,2.8,7,128,Dell,16215300.000000002,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,8 GB DDR4,0,0,0,3.8
Netbook,2.4,15.6,2560 x 1440 pixels,188,1,3.3,5,512,Acer,18853114.5,Windows 11 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,16 GB DDR4,1,3,0,4.2
Netbook,2.3,16.0,2560 x 1600 pixels,189,1,3.2,6,1024,Lenovo,29789014.5,Windows 11 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR5,2,3,1,4.7
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,3.2,6,1024,ASUS,26583664.5,Windows 11 Home,1,0,1,0,0,AMD Ryzen 7,NVIDIA,16 GB DDR5,2,2,0,4.7
Netbook,2.9,17.3,2560 x 1440 pixels,170,1,3.3,6,1024,ASUS,35994006.45,Windows 11 Home,1,0,1,0,0,AMD Ryzen 9,NVIDIA,16 GB DDR5,2,2,0,4.9
Netbook,1.3,13.4,1920 x 1200 pixels,169,0,3.0,5,1024,ASUS,41479114.5,Windows 10 Home,1,1,0,1,0,AMD Ryzen 9,NVIDIA,32 GB LPDDR4X,2,1,0,4.8
Netbook,2.45,15.6,1920 x 1080 pixels,141,0,2.3,11,1024,MSI,36918090.0,Windows 10,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,2,2,0,4.6
Ultrabook,2.34,15.6,3840 x 2160 pixels,282,0,2.3,11,1024,ASUS,42610414.5,Windows 11 Home,2,1,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,2,1,0,4.6
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.7,11,512,Acer,14046975.0,Windows 11 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,2,2,0,4.5
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,3.2,6,1024,ASUS,26583664.5,Windows 11 Home,1,0,1,0,0,AMD Ryzen 7,NVIDIA,16 GB DDR5,1,2,0,4.7
Netbook,2.5,15.6,1920 x 1080 pixels,141,1,4.7,6,1024,ASUS,25452364.5,Windows 11 Home,1,0,1,0,0,AMD Ryzen 7,NVIDIA,16 GB DDR5,1,2,0,4.7
Netbook,2.3,16.0,2560 x 1600 pixels,189,0,2.9,11,1024,MSI,32753020.500000004,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB LPDDR4X,1,2,1,5.0
Netbook,2.27,15.6,1920 x 1080 pixels,141,0,2.3,11,1024,Dell,50625675.0,Windows 11,1,0,1,1,0,Intel Core i7,NVIDIA,32 GB DDR4,1,2,0,4.6
Netbook,2.27,15.6,1920 x 1080 pixels,141,0,2.3,11,1024,Dell,45723375.0,Windows 11,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,0,4.6
Netbook,3.5,16.1,1920 x 1080 pixels,137,0,2.2,11,512,HP,14610739.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,1,2,4.5
Netbook,2.25,15.6,1920 x 1080 pixels,141,1,2.3,11,512,MSI,19213245.0,Windows 10 Home,2,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,2,1,4.6
Netbook,1.7,14.0,1920 x 1080 pixels,157,1,3.0,5,1024,ASUS,24698164.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,2,2,0,4.6
Ultrabook,2.23,15.6,1920 x 1080 pixels,141,1,4.8,11,512,HP,17156164.5,Windows 11 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,0,3,4.8
Netbook,1.98,15.6,1920 x 1080 pixels,141,0,4.2,5,512,HP,13368195.0,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,0,1,4.2
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.6,10,512,MSI,44174059.650000006,Windows 10 Home,2,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,5.0
Netbook,1.7,15.6,1920 x 1080 pixels,141,0,2.6,10,1024,Acer,20363400.0,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,4,0,5.0
Netbook,2.4,15.6,1920 x 1080 pixels,141,1,2.3,11,256,Acer,19948590.0,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,1,0,4.6
Netbook,2.2,17.3,1920 x 1080 pixels,127,0,2.6,10,512,MSI,16931790.0,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,5.0
Netbook,2.4,15.6,1920 x 1080 pixels,141,1,3.2,5,512,Dell,17912250.0,Windows 10,1,0,0,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,0,1,2,4.4
Netbook,2.0,15.6,1920 x 1080 pixels,141,1,3.3,11,1024,ASUS,21869914.5,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,4.8
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.3,11,1024,ASUS,23832720.0,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,3,0,4.6
Netbook,2.25,15.6,1920 x 1080 pixels,141,1,3.3,5,512,Lenovo,13950814.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,0,2,1,4.2
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,2.3,11,512,ASUS,19720444.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,0,3,0,4.6
Netbook,2.6,17.3,1920 x 1080 pixels,127,0,2.9,4,512,ASUS,16213414.500000002,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,1,3,0,4.2
Netbook,2.1,15.6,1920 x 1080 pixels,141,1,2.9,4,512,ASUS,15364939.5,Windows 10 Home,1,0,1,0,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,1,3,0,4.2
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.5,10,512,ASUS,13102339.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,16 GB DDR4,1,2,1,4.5
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.5,10,512,Lenovo,12913789.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,3,1,4.5
Netbook,2.4,15.6,1920 x 1080 pixels,141,1,2.2,11,256,Acer,12981667.5,Windows 10 Home,1,0,0,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,1,0,4.5
Netbook,2.25,15.6,1920 x 1080 pixels,141,1,4.6,11,512,MSI,20323804.5,Windows 10 Home,2,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,1,4.6
Netbook,2.0,15.6,1920 x 1080 pixels,141,1,3.1,11,512,ASUS,18098914.5,Windows 10 Home,1,0,1,0,0,Intel Core i5,NVIDIA,16 GB DDR4,1,0,0,4.4
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.5,10,512,ASUS,11690100.0,Windows 10,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,1,4.5
Netbook,1.6,14.0,1920 x 1080 pixels,157,0,2.8,5,512,ASUS,21683250.0,Windows 10 Home,1,0,1,0,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,0,4,0,4.4
Netbook,2.0,15.6,1920 x 1080 pixels,141,1,3.3,11,512,ASUS,21304264.5,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,1,0,0,4.8
Netbook,1.6,14.0,1920 x 1080 pixels,157,0,3.0,5,512,ASUS,25381469.700000003,Windows 10 Home,1,0,1,1,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,0,4,0,4.6
Netbook,2.37,15.6,2560 x 1440 pixels,188,1,4.4,5,1024,HP,30166114.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,1,0,2,4.4
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.5,10,1024,ASUS,12630964.5,Windows 10,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,1,4.5
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,3.0,4,512,Lenovo,16592400.000000002,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,16 GB DDR4,1,2,0,4.0
Netbook,1.86,17.3,1920 x 1080 pixels,141,1,2.6,10,256,MSI,23755414.5,Windows 10 Home,2,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,2,2,0,5.0
Netbook,4.0,15.6,1920 x 1080 pixels,141,1,4.5,11,1024,ASUS,19135939.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,16 GB DDR4,0,3,0,4.5
Netbook,1.86,15.6,1920 x 1080 pixels,141,1,2.5,10,512,MSI,16590514.500000002,Windows 10 Home,2,0,0,1,0,Intel Core i5,NVIDIA,16 GB DDR4,2,2,0,2.5
Netbook,2.0,15.6,1920 x 1080 pixels,141,1,3.3,11,1024,ASUS,24058980.0,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,0,4.8
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,3.2,5,1024,ASUS,34881750.0,Windows 10 Home,1,0,1,0,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,1,3,0,4.4
Netbook,2.33,15.6,1920 x 1080 pixels,141,1,2.6,10,256,MSI,18853114.5,Windows 10 Home,2,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,5.0
Netbook,1.86,15.6,1920 x 1080 pixels,141,1,2.6,10,1024,MSI,33371464.500000004,Windows 10,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,5.0
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.9,4,256,Lenovo,15838200.000000002,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,1,2,0,4.2
Netbook,2.5,15.6,1920 x 1080 pixels,141,1,2.2,10,2048,Acer,28374889.5,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,1,1,5.0
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,3.0,4,512,Lenovo,13726440.0,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,2,0,4.0
Netbook,2.5,15.6,1920 x 1080 pixels,141,1,2.6,10,256,MSI,30166114.5,Windows 10 Pro,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,2,2,0,5.0
Netbook,1.29,14.0,1920 x 1080 pixels,157,0,1.8,10,512,MSI,20172964.5,Windows 10,0,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,2,2,0,4.9
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,2.5,10,512,Dell,15366825.0,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,1,2,4.5
Netbook,2.5,15.6,3840 x 2160 pixels,141,0,2.6,10,1024,Dell,47137500.0,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,2,0,5.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,2.4,9,1024,Lenovo,14490067.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,3,0,4.1
Netbook,1.7,14.0,1920 x 1080 pixels,141,0,3.0,4,512,ASUS,16969500.0,Windows 10,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,2,2,0,4.0
Netbook,2.1,15.6,1920 x 1080 pixels,141,1,3.0,4,1024,ASUS,24509614.5,Windows 10 Home,1,0,1,0,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,1,3,0,4.3
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.4,9,1024,Acer,15196941.45,Windows 10 Home,1,0,0,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,1,4.1
Netbook,1.83,15.6,3840 x 2160 pixels,282,0,2.6,10,1024,Dell,40481685.0,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,32 GB DDR4,1,0,0,5.0
Netbook,2.5,15.6,3840 x 2160 pixels,282,0,2.6,10,1024,ASUS,42421864.5,Windows 10 Home,1,1,0,1,0,Intel Core i7,NVIDIA,32 GB DDR4,0,2,0,5.0
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.5,10,256,Lenovo,14158219.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,0,2.5
Netbook,2.4,15.6,3840 x 2160 pixels,282,1,2.4,10,1024,ASUS,60335811.45,Windows 10 Home,0,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,5.3
Netbook,4.2,17.3,3840 x 2160 pixels,255,1,2.4,9,256,MSI,45251811.45,Windows 10 Home,2,0,1,1,0,Intel Core i9,NVIDIA,16 GB DDR4,1,5,0,5.0
Netbook,2.38,15.6,1920 x 1080 pixels,141,1,2.6,9,1024,HP,45252000.0,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,0,4.5
Netbook,2.7,15.6,1920 x 1080 pixels,141,1,2.6,9,256,Acer,32463030.6,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,1,2,4.5
Netbook,2.24,15.6,1920 x 1080 pixels,141,0,2.6,9,512,HP,30337695.0,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,2,0,4.5
Netbook,1.88,15.6,1920 x 1080 pixels,141,1,2.2,8,512,MSI,34842154.5,Windows 10 Home,2,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,4.1
Hybrid,1.7,15.6,1920 x 1080 pixels,141,1,2.2,8,512,Lenovo,38652561.45,Windows 10 Pro,3,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,2,2,0,4.0
Netbook,2.7,15.6,1920 x 1080 pixels,141,1,2.3,8,128,Acer,14063944.5,Windows 10 Home,1,0,0,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,2,0,4.0
Netbook,2.7,15.6,1920 x 1080 pixels,141,1,2.5,7,128,Acer,24511311.450000003,Windows 10 Home,1,0,0,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,2,0,3.5
Netbook,2.7,15.6,1920 x 1080 pixels,141,1,2.8,7,128,Acer,37962657.0,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,2,0,3.8
Netbook,2.62,15.6,1920 x 1080 pixels,141,1,2.8,7,256,Dell,19607314.5,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,0,0,3.8
Netbook,3.4,15.6,3840 x 2160 pixels,282,1,2.6,6,128,Acer,21992472.0,Windows 10 Home,1,0,0,1,1,Intel Core i7,NVIDIA,16 GB DDR4,0,1,0,2.6
Netbook,2.06,15.6,1366 x 768 pixels,100,0,2.2,5,128,Dell,13008064.5,Windows 10 Home,1,1,0,1,0,Intel Core i5,AMD,8 GB DDR3,0,2,0,2.7
Netbook,1.8,16.0,1200 x 1920 pixels,283,0,3.3,5,512,ASUS,8859964.5,Windows 11 Home,1,0,1,1,0,AMD Ryzen 5,AMD,8 GB DDR4,1,2,1,4.2
Netbook,1.9,15.6,1920 x 1080 pixels,141,1,2.6,10,1024,ASUS,24509614.5,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,1,1,3,5.0
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,3.3,5,512,Acer,11122564.5,Windows 11 Home,1,0,0,1,0,AMD Ryzen 5,NVIDIA,16 GB DDR4,1,3,0,4.2
Netbook,1.8,16.0,1200 x 1920 pixels,283,0,3.3,5,512,ASUS,11595825.0,Windows 11 Home,1,0,1,1,0,AMD Ryzen 5,AMD,16 GB DDR4,1,2,1,4.2
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,2.2,10,256,ASUS,12696202.8,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,1,5.0
Netbook,3.3,17.3,3840 x 2160 pixels,255,1,3.3,12,2048,MSI,94273114.5,Windows 11 Home,2,0,1,1,0,Intel Core i9,NVIDIA,64 GB DDR5,2,3,0,5.0
Netbook,2.6,17.3,1920 x 1080 pixels,127,1,4.2,4,512,ASUS,14687667.9,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,1,3,0,4.2
Netbook,2.19,15.6,1920 x 1080 pixels,141,1,2.3,3,256,HP,9425614.5,Windows 10,1,0,1,1,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,1,1,1,4.0
Netbook,2.1,15.6,1920 x 1080 pixels,141,1,2.2,8,256,ASUS,8954993.700000001,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,2,0,3.9
Netbook,8.5,21.0,2560 x 1080 pixels,132,1,2.9,7,256,Acer,131984811.45,Windows 10 Home,1,0,0,1,0,Intel Core i7,NVIDIA,64 GB DDR4,0,2,2,3.9
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,3.3,5,512,Acer,13385164.5,Windows 11 Home,1,0,0,1,0,AMD Ryzen 5,NVIDIA,16 GB DDR4,1,3,0,4.2
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,3.3,5,512,Acer,12630964.5,Windows 11 Home,1,0,0,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,3,0,4.2
Netbook,2.3,16.0,2560 x 1600 pixels,184,1,3.0,12,1024,Lenovo,42331926.150000006,Windows 11 Home,1,0,1,1,0,Intel Core i7,NVIDIA,32 GB DDR5,2,3,0,4.7
Netbook,2.25,15.6,1920 x 1080 pixels,141,1,3.1,11,256,Lenovo,12725239.5,Windows 11 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,0,4.4
Netbook,2.4,15.6,1920 x 1080 pixels,141,1,3.3,5,512,Lenovo,13196614.5,Windows 11 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,2,0,4.2
Netbook,2.34,17.3,1920 x 1080 pixels,141,1,5.0,5,1024,Dell,73873890.0,Windows 11,1,0,1,1,0,Intel Core i9,NVIDIA,32 GB LPDDR5,2,2,0,5.0
Netbook,2.1,15.6,1920 x 1080 pixels,141,1,4.6,5,1024,ASUS,23001214.5,Windows 10 Home,1,0,1,0,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,1,3,0,4.6
Netbook,2.4,15.6,2560 x 1440 pixels,188,1,3.3,5,512,Acer,26018014.5,Windows 11 Home,1,0,1,1,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,1,3,0,4.6
Netbook,2.3,15.6,2560 x 1440 pixels,188,1,1.8,12,2048,ASUS,49963864.5,Windows 11 Home,1,0,1,0,0,Intel Core i9,NVIDIA,32 GB DDR5,1,2,0,5.0
Netbook,3.0,17.3,2560 x 1440 pixels,170,1,5.0,12,4096,ASUS,79377664.5,Windows 11 Home,1,0,1,0,0,Intel Core i9,NVIDIA,32 GB DDR5,2,2,0,5.0
Netbook,1.72,14.0,2560 x 1600 pixels,216,0,3.3,6,1024,ASUS,32051614.500000004,Windows 11 Home,1,0,1,1,0,AMD Ryzen 9,AMD,16 GB DDR5,2,2,0,4.9
Netbook,2.57,15.6,2560 x 1440 pixels,188,1,3.0,12,1024,Dell,30166114.5,Windows 11 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR5,1,3,0,4.7
Netbook,3.0,17.3,2560 x 1440 pixels,170,1,5.0,12,2048,ASUS,67876114.5,Windows 11 Home,1,0,1,0,0,Intel Core i9,NVIDIA,32 GB DDR5,2,2,0,5.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,3.0,12,1024,Gigabyte,24132514.5,Windows 11 Home,2,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,4.7
Netbook,2.17,17.0,3840 x 2400 pixels,266,0,3.0,12,1024,Dell,55620364.5,Windows 11,1,1,1,1,0,Intel Core i7,NVIDIA,16 GB DDR5,4,0,0,4.7
Netbook,2.17,17.0,3840 x 2400 pixels,266,0,5.0,12,1024,Dell,46151383.5,Windows 11,1,1,1,1,0,Intel Core i9,NVIDIA,32 GB DDR5,4,0,0,5.0
Netbook,2.15,15.6,1920 x 1080 pixels,141,1,2.1,5,512,Acer,11311114.5,Windows 11 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,16 GB DDR4,1,2,1,4.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,3.3,5,512,MSI,18251640.0,Windows 11 Home,1,0,1,1,0,AMD Ryzen 5,AMD,16 GB DDR4,1,2,1,4.2
Netbook,2.6,17.3,1920 x 1080 pixels,127,1,4.2,4,1024,ASUS,14327914.5,Windows 11 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,1,3,0,4.2
Netbook,2.9,17.3,1920 x 1080 pixels,127,1,4.6,11,2048,MSI,52980664.5,Windows 10 Home,2,0,0,1,0,Intel Core i7,NVIDIA,32 GB DDR4,1,2,0,4.6
Netbook,2.3,15.6,2560 x 1440 pixels,188,1,3.0,12,1024,MSI,27903514.5,Windows 11 Home,2,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,1,4.7
Netbook,2.6,15.6,2560 x 1440 pixels,188,1,3.5,12,1024,Acer,35822614.5,Windows 11 Home,1,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR5,1,1,0,4.7
Netbook,1.3,13.4,1920 x 1200 pixels,169,0,3.0,5,1024,ASUS,25452364.5,Windows 10 Home,1,1,1,1,0,AMD Ryzen 9,NVIDIA,32 GB DDR4,2,1,0,4.6
Netbook,1.8,15.6,1920 x 1080 pixels,141,0,3.0,12,512,Dell,31108864.500000004,Windows 11,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB LPDDR5,1,1,0,4.7
Netbook,2.6,17.3,1920 x 1080 pixels,127,0,2.9,4,512,ASUS,15459214.500000002,Windows 11 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,1,3,0,4.2
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.3,11,512,ASUS,21062920.5,Windows 11 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,3,0,4.6
Hybrid,1.3,13.4,1920 x 1200 pixels,169,0,3.0,5,1024,ASUS,21304264.5,Windows 10 Home,1,1,1,1,0,AMD Ryzen 9,NVIDIA,32 GB LPDDR4X,2,1,0,4.6
Netbook,2.9,17.3,2560 x 1440 pixels,170,0,2.5,12,1024,ASUS,44307364.5,Windows 11 Home,1,0,1,0,0,Intel Core i9,NVIDIA,32 GB DDR5,1,2,0,2.5
Netbook,2.4,17.3,1920 x 1080 pixels,127,0,2.9,4,512,ASUS,16213414.500000002,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,0,4,0,4.2
Netbook,2.9,15.6,1920 x 1080 pixels,141,1,4.6,11,1024,MSI,28280614.5,Windows 10 Home,2,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,3,1,4.6
Netbook,2.1,15.6,1920 x 1080 pixels,141,1,2.3,11,1024,MSI,32639890.500000004,Windows 10,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB,2,2,0,4.6
Netbook,2.38,17.3,1920 x 1080 pixels,141,1,2.3,11,1024,MSI,26397000.0,Windows 10,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB,1,3,0,4.6
Netbook,1.4,14.0,2880 x 1800 pixels,243,0,3.1,11,512,ASUS,13489998.3,Windows 11 Home,1,0,1,1,0,Intel Core i5,NVIDIA,16 GB DDR4,0,2,2,4.4
Netbook,2.3,14.0,1920 x 1080 pixels,157,0,2.9,10,512,ASUS,13385164.5,Windows 10 Home,1,0,0,0,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,0,1,2,4.2
Netbook,2.9,17.3,2560 x 1440 pixels,170,0,2.5,12,2048,ASUS,49398214.5,Windows 11 Home,1,0,1,0,0,Intel Core i9,NVIDIA,32 GB DDR5,0,4,0,5.0
Netbook,2.25,15.6,1920 x 1080 pixels,141,0,3.2,5,512,Lenovo,14893564.5,Windows 11 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,1,2,0,4.4
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.5,11,1024,Acer,32051614.500000004,Windows 11 Home,1,0,1,1,0,Intel Core i9,NVIDIA,32 GB DDR4,1,2,0,2.5
Netbook,2.9,17.3,3840 x 2160 pixels,255,1,3.0,12,2048,MSI,81074614.5,Windows 11 Home,2,0,1,1,0,Intel Core i9,NVIDIA,32 GB DDR5,1,0,1,3.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.5,11,1024,ASUS,28280614.5,Windows 10,1,0,1,1,0,Intel Core i9,NVIDIA,16 GB DDR4,0,3,0,4.9
Netbook,2.3,15.6,2560 x 1440 pixels,188,1,3.3,5,1024,ASUS,25640914.5,Windows 10 Home,1,0,1,0,0,AMD Ryzen 9,NVIDIA,8 GB DDR4,1,3,0,4.6
Netbook,2.14,15.6,1920 x 1080 pixels,141,0,2.2,10,256,ASUS,13008064.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,1,2,5.0
Netbook,2.0,15.6,1920 x 1080 pixels,141,0,3.3,11,1024,ASUS,28280614.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB,0,1,1,4.8
Netbook,1.95,16.0,3840 x 2400 pixels,283,0,4.6,5,1024,ASUS,25829464.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,1,1,2,4.6
Netbook,1.4,14.0,2880 x 1800 pixels,243,0,3.1,11,512,ASUS,15065145.0,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,16 GB DDR4,0,2,2,4.4
Netbook,1.4,14.0,2880 x 1800 pixels,243,0,3.1,11,512,ASUS,13385164.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,16 GB DDR4,0,2,2,4.4
Netbook,1.95,16.0,3840 x 2400 pixels,283,0,4.6,5,1024,ASUS,22812664.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,1,1,2,4.6
Netbook,2.0,15.6,1920 x 1080 pixels,141,1,3.1,11,512,ASUS,16213414.500000002,Windows 11 Home,1,0,1,0,0,Intel Core i5,NVIDIA,16 GB DDR4,0,3,0,4.4
Netbook,2.4,15.6,1920 x 1080 pixels,141,1,3.3,5,512,Lenovo,13896135.0,Windows 11 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,2,0,4.2
Netbook,2.23,15.6,1920 x 1080 pixels,141,0,3.1,11,512,HP,13573714.5,Windows 11 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB,0,2,1,4.4
Netbook,2.0,15.6,1920 x 1080 pixels,141,1,3.3,11,1024,ASUS,17331327.45,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,4.8
